2016-09-28,54.16666666666666,514.5277777777778,10.657523957523964,14.722222222222221,1359.6504629629635,5.0,5.75,0.5493002020807332,26.66666666666667,136.84181968309423,114.071075,-8.715676,1.8585709,17.30823,121.88888888888887
2016-09-29,53.33333333333334,514.0555555555555,10.381714581714583,14.444444444444445,1302.067592592593,5.0,5.5,0.6708737798366221,26.33333333333333,62.45693126857593,113.42333,-0.5357871,0.63118696,1.4472628,116.77777777777777
2016-09-30,52.5,513.5833333333334,10.105905205905207,14.166666666666664,1244.4847222222227,5.0,5.25,0.7924473575925108,26.0,54.2500697712389,112.61829,9.296669,0.4201518,-9.787995,111.66666666666669
2016-10-01,51.66666666666666,513.1111111111112,9.83009583009583,13.888888888888893,1186.901851851852,5.0,5.0,0.9140209353483996,25.66666666666667,54.90457141309468,112.01292,11.509483,0.7560608,-19.817263,106.55555555555556
2016-10-02,50.83333333333334,512.6388888888888,9.554286454286457,13.611111111111107,1129.3189814814818,5.0,4.75,1.0355945131042883,25.33333333333333,37.138890044954216,111.34861,13.843844,0.34473592,-25.638199,101.44444444444444
2016-10-03,50.0,512.1666666666666,9.278477078477078,13.333333333333336,1071.7361111111113,5.0,4.5,1.1571680908601771,25.0,47.94421769404581,110.72928,12.96235,0.26237231,-27.86569,96.33333333333334
2016-10-04,49.16666666666666,511.6944444444445,9.002667702667704,13.055555555555555,1014.153240740741,5.0,4.25,1.278741668616066,24.66666666666667,71.67475454856276,110.117294,9.289252,0.052682675,-29.029495,91.22222222222223
2016-10-05,48.33333333333334,511.22222222222223,8.726858326858327,12.777777777777779,956.5703703703706,5.0,4.0,1.4003152463719548,24.33333333333333,112.80720884447528,109.507935,3.2512958,-1.4945364,-26.409105,86.11111111111109
2016-10-06,47.5,510.75,8.45104895104895,12.5,898.9875000000003,5.0,3.75,1.5218888241278437,24.0,77.46307119347075,108.9724,-5.803061,-1.5817323,-20.059883,81.0
2016-10-07,59.0,518.0,7.0,19.0,1158.866666666667,5.0,11.0,2.309994347615156,24.0,8.66771228450871,108.42408,5.356444,0.9707031,-10.376152,104.0
2016-10-08,57.5,517.0,9.045238095238094,14.5,1139.2833333333338,5.0,6.5,2.9872733527568247,24.5,110.86750329902976,107.93509,-4.0228405,3.1203594,-3.1078074,102.0
2016-10-09,53.5,514.0,10.450549450549447,13.5,1204.2166666666672,5.0,3.5,3.921027691860833,24.0,46.2960345450207,107.38945,5.2521706,0.5426118,-2.158927,108.0
2016-10-10,56.0,513.0,8.6,15.0,1111.3666666666668,5.0,5.0,4.940464513613855,24.0,115.20304447347809,106.93188,-4.0602565,0.41901678,-1.4209181,100.0
2016-10-11,54.33333333333334,511.33333333333326,9.768253968253967,14.333333333333336,1200.45,5.0,5.333333333333333,5.296728741576811,24.0,-16.05509158595033,106.44773,4.580552,-0.074787825,-2.0767632,108.0
2016-10-12,50.41666666666667,510.16666666666663,9.676709401709402,13.916666666666668,1148.0125000000005,5.0,4.666666666666666,5.976966722740194,24.0,83.34864304788691,106.04076,-0.7346218,0.23164938,-1.1913836,103.25
2016-10-13,46.5,509.0,9.585164835164836,13.5,1095.5750000000003,5.0,4.0,6.657204703903576,24.0,98.42966893270506,105.55351,-2.7390723,0.60838395,-2.3271935,98.5
2016-10-14,54.33333333333334,513.6666666666666,10.733022533022533,13.0,1192.4666666666665,5.0,5.0,8.078858223086103,24.0,147.12845520431154,105.26107,4.722513,0.001822656,-3.782244,107.0
2016-10-15,47.0,506.0,13.555555555555555,9.0,1044.466666666667,5.0,8.0,8.733422433381836,25.0,146.899600900319,104.74431,-5.6314483,-0.1361936,-2.893818,94.0
2016-10-16,53.0,512.0,9.8,15.0,1264.3166666666666,5.0,6.0,9.468286019840528,25.0,142.69427719240974,104.44293,6.518251,0.77681905,2.0317566,113.0
2016-10-17,55.5,513.5,9.3125,15.0,1195.7750000000005,5.0,7.0,9.787087750440095,25.0,126.10871961382851,104.03455,-2.5293076,1.694285,7.61915,107.5
2016-10-18,55.0,514.0,10.266666666666667,15.0,1326.4166666666667,5.0,5.0,10.547745451132931,25.0,130.4089987773511,103.827194,6.6333246,0.35569218,8.727847,119.0
2016-10-19,53.25,512.5,9.84624542124542,14.25,1207.3708333333334,5.0,5.25,11.649233514420342,24.5,56.178320521003684,103.38998,-1.8713231,0.3993886,5.6690826,108.25
2016-10-20,51.5,511.0,9.425824175824175,13.5,1088.3250000000003,5.0,5.5,12.750721577707756,24.0,148.1316279472686,103.156715,-5.6480174,-0.16356024,1.6549007,97.5
2016-10-21,54.0,512.8,9.310256410256413,14.2,1114.4300000000003,5.0,4.8,13.609351143371553,23.6,143.58552606014146,102.9797,1.4488257,-0.58236414,-5.093881,100.0
2016-10-22,53.25,512.15,9.684348984348985,13.35,1093.481666666667,5.0,4.9,14.288436906912727,23.3,55.819779617523906,102.48627,2.1943011,-1.0018007,-7.7493105,98.0
2016-10-23,52.5,511.5,10.058441558441556,12.5,1072.5333333333335,5.0,5.0,14.967522670453903,23.0,97.59461251027399,102.28525,1.197604,0.27796468,-7.5913954,96.0
2016-10-24,50.16666666666666,510.16666666666674,9.521204721204723,12.5,1002.1222222222225,5.0,3.6666666666666665,15.66560244378596,23.33333333333333,124.42210337825802,102.17538,-4.358227,0.9672095,-7.506565,90.0
2016-10-25,53.0,514.5,9.939560439560438,13.5,1155.7166666666672,5.0,5.0,16.883390685458426,24.0,153.56115245240548,101.78698,7.5548315,0.042884387,-5.9898596,104.0
