2016-09-28,54.0,515.5,11.778571428571427,12.0,1178.541666666667,5.0,3.5,0.7222861320614706,30.0,114.0596972393338,99.755455,4.4579067,-3.0539987,9.09734,110.0
2016-09-29,52.5,512.0,8.75,14.0,1052.6333333333334,5.0,5.0,2.068066157224389,29.0,31.358717293270956,99.742165,-5.2099614,-2.269724,6.2189035,98.5
2016-09-30,52.25,512.0,8.975,14.5,1119.041666666667,5.0,5.5,2.6629622969426734,29.0,107.42512144680916,99.7335,1.1145587,-0.8987819,5.482046,104.75
2016-10-01,52.0,512.0,9.2,15.0,1185.4500000000005,5.0,6.0,3.2578584366609573,29.0,102.10626824878405,99.73043,4.9044104,0.603206,5.8464565,111.0
2016-10-02,54.0,512.0,12.9,10.0,1114.7333333333336,5.0,7.0,4.270733561463632,29.0,84.81356670713116,99.72849,-5.1913753,2.7051673,6.5210752,104.0
2016-10-03,55.2,515.2,10.3625,13.2,1167.4833333333333,5.0,4.8,5.123038498252763,29.0,114.50737959558279,99.73442,-1.6005634,4.8996425,5.4549894,109.2
2016-10-04,54.0,512.0,9.6,15.0,1239.9333333333334,5.0,7.0,5.959610185584958,29.0,113.80339447149169,99.742836,7.268012,6.851372,1.539929,116.0
2016-10-05,48.0,508.0,5.3809523809523805,21.0,960.5000000000003,5.0,3.0,6.9432495033190795,28.0,137.26830209955477,99.75604,-7.8907065,2.540443,-4.371386,90.0
2016-10-06,49.25,510.25,8.744938394938394,13.25,979.0291666666667,5.0,4.0,7.871373080315584,28.25,144.38933476456174,99.77197,8.751667,-8.792681,-8.97504,91.5
2016-10-07,48.0,510.0,10.34090909090909,9.5,824.5,5.0,3.5,8.620946927661674,28.5,150.3047376971777,99.793526,-10.533684,-4.981032,-6.974939,77.5
2016-10-08,60.0,518.5,8.138095238095238,18.0,1248.525,5.0,6.0,9.593963977562508,29.0,160.8965434967066,99.817154,11.053038,8.152347,-3.1693783,117.0
2016-10-09,50.66666666666666,510.66666666666674,7.779242979242982,14.0,937.2166666666667,5.0,4.666666666666667,10.095206368534434,28.0,163.57485792840401,99.84533,-12.038019,2.4772828,-3.1641169,88.0
2016-10-10,56.0,516.0,12.2,10.0,1055.7500000000002,5.0,4.0,11.166678170156649,28.0,140.75716038565363,99.87644,11.091496,-6.5231867,-4.219644,99.0
2016-10-11,50.0,511.0,7.379120879120879,13.5,847.6833333333334,5.0,3.5,11.862039684721461,28.0,134.48129116265582,99.91172,-10.970679,-6.3904066,-2.5396597,79.5
2016-10-12,53.5,512.0,10.583333333333332,13.5,1218.3916666666667,5.0,6.5,12.569732093767293,27.0,123.32356314497055,99.94967,11.078464,2.5873065,1.2344841,114.0
2016-10-13,49.0,508.0,8.3125,16.0,1134.9833333333333,5.0,6.0,13.219892028819304,28.0,116.75713216321492,99.990875,-5.5948024,5.3913245,5.669543,106.0
2016-10-14,50.33333333333333,509.83333333333337,9.06742216117216,14.666666666666668,1129.3750000000002,5.0,5.166666666666666,13.96430112538847,27.5,99.07272166805552,100.03431,-6.515952,5.3988733,7.35326,105.5
2016-10-15,51.66666666666666,511.66666666666674,9.822344322344325,13.333333333333336,1123.766666666667,5.0,4.333333333333333,14.708710221957636,27.0,9.216500803248564,100.082855,-3.8801703,3.0500972,5.528171,105.0
2016-10-16,51.25,511.25,9.179166666666667,13.75,1086.6458333333335,5.0,6.0,15.513858831307273,28.0,84.70449578399179,100.133385,-3.2698052,2.840139,1.1093471,101.75
2016-10-17,56.0,515.0,8.745238095238093,14.5,1097.3000000000004,5.0,6.5,16.410486892767533,27.0,90.1802776097664,100.18619,5.724548,1.7043962,-6.59906,103.0
2016-10-18,55.0,514.0,9.776223776223775,12.0,1019.475,5.0,5.0,17.37618816575484,28.0,53.23977717464598,100.24198,9.050561,-1.557834,-12.518333,95.5
2016-10-19,48.5,508.5,9.033333333333333,12.0,900.0916666666669,5.0,5.0,18.189831417303072,28.0,99.58182274534487,100.299774,3.702461,-5.884708,-13.79812,84.0
2016-10-20,50.0,511.0,7.666666666666668,12.0,786.166666666667,5.0,2.0,19.49064230793882,28.0,116.08574234991848,100.36061,-9.665061,-4.7634273,-10.550426,74.0
2016-10-21,52.66666666666666,514.3333333333334,9.992063492063492,13.666666666666664,1168.272222222222,5.0,4.666666666666667,20.401420782906325,28.0,132.2399631905231,100.422775,10.047092,5.0192757,-6.494425,109.33333333333331
2016-10-22,47.0,509.0,9.920664983164984,12.0,999.9388888888888,5.0,5.666666666666668,20.978511480721934,27.33333333333333,120.71362347443676,100.48844,-9.319296,4.8617964,-2.7119641,93.66666666666669
2016-10-23,52.0,512.3333333333334,9.21978021978022,13.666666666666664,1081.3666666666668,5.0,5.0,21.837385302404776,27.0,117.33631064713656,100.55562,3.9335701,-0.4267145,-1.8619093,101.33333333333331
2016-10-24,50.0,511.0,9.846153846153848,13.0,1097.3166666666666,5.0,6.0,22.466665099606047,27.0,114.5892377442934,100.62592,8.013289,-4.081973,-1.0913098,103.0
2016-10-25,49.5,511.0,7.995238095238094,14.5,992.6750000000003,5.0,5.0,23.444687516865248,28.0,111.22185473970207,100.69641,-9.304587,-0.2584749,0.8100121,93.0
2016-10-26,54.0,514.3333333333334,9.461868686868684,14.0,1121.7611111111114,5.0,3.333333333333333,24.383725217954964,27.66666666666667,98.75285657876137,100.770775,-1.9241741,3.3170142,1.9637797,104.66666666666669
