2016-09-28,53.5,512.5,10.626373626373624,13.5,1232.5583333333334,5.0,6.0,0.9531171644621744,28.0,137.47981717918245,106.33873,7.26192,-16.349993,9.156892,106.5
2016-09-29,52.0,513.0,9.714285714285714,14.0,1169.9833333333338,5.0,6.0,1.7075154472331375,28.0,90.13900596760588,106.190186,9.512303,-18.554127,0.81733066,101.0
2016-09-30,49.0,509.0,7.642857142857142,14.0,914.4833333333336,5.0,4.0,2.4450094459020093,28.0,122.12224781872723,106.012405,-10.957809,-13.102967,-3.559569,79.0
2016-10-01,53.66666666666666,513.6666666666666,9.46498599439776,15.0,1217.3111111111114,5.0,5.666666666666668,3.168511168159452,27.66666666666667,92.7329325737474,105.854126,11.023529,-3.2333722,-7.2630525,105.33333333333331
2016-10-02,56.83333333333333,515.8333333333333,8.260270774976657,16.5,1162.0888888888894,5.0,7.333333333333334,3.887438649793166,26.833333333333336,96.4388981430802,105.65067,0.054571748,4.938618,-10.111767,100.66666666666666
2016-10-03,60.0,518.0,7.0555555555555545,18.0,1106.8666666666668,5.0,9.0,4.6063661314268805,26.0,79.63617863557538,105.48808,-7.8237786,12.491762,-13.491539,96.0
2016-10-04,57.0,516.0,7.7336601307189525,17.5,1170.6833333333334,5.0,8.0,5.060373869910288,25.0,61.821288113925654,105.31408,-0.8507199,12.944302,-14.551101,101.5
2016-10-05,54.0,514.0,8.411764705882353,17.0,1234.5000000000005,5.0,7.0,5.5143816083936965,24.0,75.23104931141741,105.15323,7.9248276,8.694269,-14.962265,107.0
2016-10-06,50.75,510.75,9.708660130718954,13.25,1058.6583333333338,5.0,5.75,6.2247494391758105,24.0,85.91945231387726,104.95565,-0.41154933,1.0776179,-15.380561,91.75
2016-10-07,47.5,507.5,11.005555555555553,9.5,882.8166666666672,5.0,4.5,6.935117269957924,24.0,102.57398212172916,104.795494,-8.984198,-5.581778,-12.213818,76.5
2016-10-08,51.75,511.0,8.92797619047619,15.0,1132.8791666666666,5.0,4.25,7.615558406852782,24.0,103.16553278323765,104.60601,8.264158,-6.373795,-7.2994823,98.5
2016-10-09,51.5,511.0,9.601190476190476,13.0,1071.341666666667,5.0,3.0,8.482467839752609,22.0,125.86814829734415,104.45895,-6.612456,-1.024743,-0.3688174,93.0
2016-10-10,55.0,516.0,12.846153846153848,13.0,1446.9333333333338,5.0,7.0,9.388218408472172,22.0,103.96317400523098,104.298355,9.528515,4.880867,5.3217654,125.0
2016-10-11,53.0,511.0,9.0,19.0,1472.7000000000005,5.0,8.0,9.606356774557906,22.0,100.81958502702099,104.087875,10.416295,5.220829,6.924266,128.0
2016-10-12,58.0,514.0,7.8125,16.0,1082.3833333333337,5.0,9.0,10.717647676422333,24.0,114.4416288045896,103.94272,-12.32648,-1.3012702,4.1273704,94.0
2016-10-13,49.33333333333334,506.66666666666674,8.510428168322905,18.0,1231.116666666667,5.0,6.0,11.315861796749532,22.0,107.30198832509457,103.76631,6.8922296,-2.921583,-2.057818,106.66666666666669
2016-10-14,55.0,509.0,12.545454545454545,11.0,1178.65,5.0,6.0,12.116704362921526,23.0,77.94198579250227,103.60482,7.0749264,-1.5410497,-8.250694,102.0
2016-10-15,52.75,504.75,11.256854256854258,11.25,1068.729166666667,5.0,5.25,12.642351788539456,24.25,66.00620105777075,103.43925,1.1795738,0.24237706,-11.756221,92.5
2016-10-16,50.5,500.5,9.968253968253967,11.5,958.8083333333336,5.0,4.5,13.167999214157385,25.5,81.19971428341066,103.30409,-6.4971194,-0.8025922,-13.056293,83.0
2016-10-17,55.0,501.0,8.5,16.0,1146.3000000000004,5.0,5.0,13.381557560870874,23.0,96.69295776498517,103.11145,6.6404347,-0.11701316,-11.26171,99.0
2016-10-18,56.0,514.0,8.933333333333334,15.0,1157.3833333333334,5.0,6.0,14.618122340137795,25.0,100.85072536132077,102.918396,5.2435174,0.5208028,-8.421898,100.0
2016-10-19,52.0,512.0,11.495833333333335,11.5,1123.716666666667,5.0,7.5,15.055534235221259,24.0,99.97384970481093,102.81527,-4.5700307,1.203993,-0.834057,97.0
2016-10-20,58.0,517.0,10.165178571428571,15.0,1313.5833333333335,5.0,9.0,15.69754813915898,23.5,-0.816673864935333,102.64716,3.3910394,1.0203494,8.564375,114.0
2016-10-21,49.5,512.0,10.426339285714283,15.5,1387.2000000000005,5.0,7.5,16.295868022623118,22.75,127.72545361357828,102.51207,-0.8877283,1.9793782,17.045904,120.5
2016-10-22,41.0,507.0,10.6875,16.0,1460.8166666666668,5.0,6.0,16.894187906087264,22.0,135.75623172271648,102.30721,6.491215,2.2819304,17.03128,127.0
2016-10-23,54.0,516.0,9.466666666666667,15.0,1232.6666666666667,5.0,8.0,17.33754649456747,22.0,116.65593302993419,102.19955,-4.306558,0.25480744,11.421868,107.0
2016-10-24,52.0,512.5,9.66190476190476,14.5,1205.4833333333333,5.0,6.5,18.283646813641734,23.0,113.59358850794644,102.00707,0.6581847,-2.186187,4.1623535,104.5
2016-10-25,50.0,509.0,9.857142857142858,14.0,1178.3000000000004,5.0,5.0,19.229747132716007,24.0,101.13079864071659,101.871666,3.988823,-1.9833428,-3.7333713,102.0
2016-10-26,59.0,517.0,7.6,15.0,993.7333333333336,5.0,9.0,19.729301161158872,23.0,100.86042086424798,101.67231,-8.290623,-0.2888987,-7.8435535,86.0
2016-10-27,57.0,519.0,10.307692307692307,13.0,1169.4833333333333,5.0,8.0,20.296393590561546,22.0,117.47673226110498,101.553734,8.125427,1.4474887,-11.4177065,101.0
